BATF	NBAS	1.9292437673776432
TRBV4-1	IL22	1.9282868840697898
IL22	TRBV4-1	1.9282868840697898
ACTB	CD74	1.9279465370478466
CD74	ACTB	1.9279465370478466
BIRC3	RGS1	1.9276329767373053
RGS1	BIRC3	1.9276329767373053
RARRES3	GIMAP7	1.9267570401868084
GIMAP7	RARRES3	1.9267570401868084
TRBV4-1	TSPAN13	1.9225611203875876
TSPAN13	TRBV4-1	1.9225611203875876
HLA-DPA1	DUSP2	1.9215333877021852
DUSP2	HLA-DPA1	1.9215333877021852
TRBV4-1	PGM2L1	1.9213751915044486
PGM2L1	TRBV4-1	1.9213751915044486
ACTB	HLA-DRB5	1.921054260718826
HLA-DRB5	ACTB	1.921054260718826
TIGIT	TRBV4-1	1.9206818911231165
TRBV4-1	TIGIT	1.9206818911231165
DUSP2	HLA-DRB1	1.9206626692126298
HLA-DRB1	DUSP2	1.9206626692126298
ACTB	HLA-DRB1	1.9195162349425383
HLA-DRB1	ACTB	1.9195162349425383
LTB	CD52	1.9162000348684947
CD52	LTB	1.9162000348684947
ACTB	HLA-DPA1	1.9161364510558667
HLA-DPA1	ACTB	1.9161364510558667
BATF	IL22	1.9160778414401154
IL22	BATF	1.9160778414401154
IL22	LAIR2	1.915959282525343
LAIR2	IL22	1.915959282525343
KIAA1551	GIMAP7	1.9155560646046788
GIMAP7	KIAA1551	1.9155560646046788
CD2	CD3D	1.9149592624930805
CD3D	CD2	1.9149592624930805
BIRC3	HLA-DQA1	1.9141952502183819
HLA-DQA1	BIRC3	1.9141952502183819
NBAS	LAIR2	1.9130943426858038
LAIR2	NBAS	1.9130943426858038
TRBV4-1	TRAV8-2	1.9104847937231542
TRAV8-2	TRBV4-1	1.9104847937231542
CST7	CXCR4	1.9104569386843453
CXCR4	CST7	1.9104569386843453
PGM2L1	IL22	1.9093979963580667
IL22	PGM2L1	1.9093979963580667
LAT	CD3D	1.908890108531716
CD3D	LAT	1.908890108531716
TNFRSF4	IL7R	1.9072363137682702
IL7R	TNFRSF4	1.9072363137682702
CD3G	CD3D	1.9070115392580083
CD3D	CD3G	1.9070115392580083
BATF	PGM2L1	1.906923739210385
PGM2L1	BATF	1.906923739210385
NBAS	IL22	1.906888953268071
IL22	NBAS	1.906888953268071
ZFP36L2	GIMAP7	1.9059073644105795
GIMAP7	ZFP36L2	1.9059073644105795
DUSP2	HLA-DRB5	1.9052137534790465
HLA-DRB5	DUSP2	1.9052137534790465
S100A4	CD74	1.904281380619501
CD74	S100A4	1.904281380619501
CD3E	CD3G	1.904274705598702
CD3G	CD3E	1.904274705598702
BIRC3	CXCR4	1.903614551308459
CXCR4	BIRC3	1.903614551308459
BIRC3	DDIT4	1.9034137082051021
DDIT4	BIRC3	1.9034137082051021
PGM2L1	LAIR2	1.9021894952115148
LAIR2	PGM2L1	1.9021894952115148
ALOX5AP	ITM2A	1.9020356198561519
ITM2A	ALOX5AP	1.9020356198561519
DUSP2	CD74	1.9019048945734665
CD74	DUSP2	1.9019048945734665
SLC9A3R1	CD52	1.901259625779827
CD52	SLC9A3R1	1.901259625779827
CD247	ISG20	1.9010552930697342
ISG20	CD247	1.9010552930697342
BIRC3	SRGN	1.90044139255537
SRGN	BIRC3	1.90044139255537
ALOX5AP	PTPRCAP	1.9000128956050917
PTPRCAP	ALOX5AP	1.9000128956050917
PTGER4	HSPA8	1.899819135925751
HSPA8	PTGER4	1.899819135925751
CD3E	LAT	1.8988739367780239
LAT	CD3E	1.8988739367780239
TMSB4X	CD74	1.8977805117196813
CD74	TMSB4X	1.8977805117196813
CD3G	LCK	1.8964086650667962
LCK	CD3G	1.8964086650667962
ACTB	HSPA8	1.895448816360651
HSPA8	ACTB	1.895448816360651
TMSB4X	SRGN	1.8953472923234833
SRGN	TMSB4X	1.8953472923234833
TRBV4-1	KLRB1	1.8949781126255738
KLRB1	TRBV4-1	1.8949781126255738
TSPAN13	LAIR2	1.8945056471870383
LAIR2	TSPAN13	1.8945056471870383
TSPAN13	IL22	1.8942475986947047
IL22	TSPAN13	1.8942475986947047
PTGER4	RGS1	1.8933554151121628
RGS1	PTGER4	1.8933554151121628
BATF	LAIR2	1.8905502616048584
LAIR2	BATF	1.8905502616048584
LCK	EVL	1.889817179187556
EVL	LCK	1.889817179187556
CD2	PTPRCAP	1.8898004144306277
PTPRCAP	CD2	1.8898004144306277
S100A10	CCL5	1.889711038753661
CCL5	S100A10	1.889711038753661
CD69	HSPA8	1.889629797633242
HSPA8	CD69	1.889629797633242
CST7	RGS1	1.8858907346051779
RGS1	CST7	1.8858907346051779
SLC9A3R1	EVL	1.8855521979101635
EVL	SLC9A3R1	1.8855521979101635
NBAS	PGM2L1	1.8848146401871484
PGM2L1	NBAS	1.8848146401871484
TIGIT	GNLY	1.8842817006628683
GNLY	TIGIT	1.8842817006628683
LAIR2	CD82	1.88379507396158
CD82	LAIR2	1.88379507396158
GZMA	ISG20	1.8835024294791194
ISG20	GZMA	1.8835024294791194
LCK	CD247	1.8829171991341416
CD247	LCK	1.8829171991341416
S100A4	HLA-DRB1	1.8824777961347432
HLA-DRB1	S100A4	1.8824777961347432
TSPAN13	PGM2L1	1.8810198287816697
PGM2L1	TSPAN13	1.8810198287816697
DDIT4	HSPA8	1.8809122839888557
HSPA8	DDIT4	1.8809122839888557
ALOX5AP	IL32	1.880680342653127
IL32	ALOX5AP	1.880680342653127
TRAV8-2	TRAV8-3	1.880393234678511
TRAV8-3	TRAV8-2	1.880393234678511
S100A10	DUSP2	1.8802022643110963
DUSP2	S100A10	1.8802022643110963
HLA-DRB5	S100A4	1.8798839631043434
S100A4	HLA-DRB5	1.8798839631043434
SEPT1	LAT	1.8795888131734046
LAT	SEPT1	1.8795888131734046
GNLY	IL22	1.879401712340949
IL22	GNLY	1.879401712340949
GNLY	TRAV8-3	1.878998666239068
TRAV8-3	GNLY	1.878998666239068
TIGIT	LAIR2	1.878607483149071
LAIR2	TIGIT	1.878607483149071
GNLY	IL32	1.8774264373864273
IL32	GNLY	1.8774264373864273
CD52	EVL	1.8756951384128062
EVL	CD52	1.8756951384128062
CXCR4	CD69	1.8747022885562106
CD69	CXCR4	1.8747022885562106
ACTB	HLA-DQA1	1.8743971721174337
HLA-DQA1	ACTB	1.8743971721174337
LTB	TCF7	1.8742743572108265
TCF7	LTB	1.8742743572108265
TRBV4-1	NBAS	1.873941355239999
NBAS	TRBV4-1	1.873941355239999
S100A4	IL32	1.8731459909562285
IL32	S100A4	1.8731459909562285
S100A4	CD52	1.8730760866211673
CD52	S100A4	1.8730760866211673
TRBV4-1	CD82	1.872463393577949
CD82	TRBV4-1	1.872463393577949
CD40LG	CD82	1.8718652759849217
CD82	CD40LG	1.8718652759849217
ITM2A	CD3D	1.871767460216156
CD3D	ITM2A	1.871767460216156
ALOX5AP	CD3D	1.8695580660856281
CD3D	ALOX5AP	1.8695580660856281
KLRB1	LAIR2	1.8674033294086092
LAIR2	KLRB1	1.8674033294086092
TSPAN13	TRAV8-3	1.8670570398142419
TRAV8-3	TSPAN13	1.8670570398142419
CD3G	LAT	1.866904306466371
LAT	CD3G	1.866904306466371
TRAV8-3	LAIR2	1.8661572431589104
LAIR2	TRAV8-3	1.8661572431589104
TRBV4-1	BATF	1.8659820824334976
BATF	TRBV4-1	1.8659820824334976
ITM2A	CD2	1.8658055356770595
CD2	ITM2A	1.8658055356770595
TRBV4-1	CXCR3	1.8645759425390207
CXCR3	TRBV4-1	1.8645759425390207
CD3E	ALOX5AP	1.8645454116986238
ALOX5AP	CD3E	1.8645454116986238
SAMSN1	RGS1	1.864286272123147
RGS1	SAMSN1	1.864286272123147
NBAS	TNFRSF18	1.8637970402893635
TNFRSF18	NBAS	1.8637970402893635
CXCR4	SRGN	1.863540212989081
SRGN	CXCR4	1.863540212989081
PTPRCAP	ZAP70	1.8627168246658474
ZAP70	PTPRCAP	1.8627168246658474
SEPT1	CD3D	1.862074838068415
CD3D	SEPT1	1.862074838068415
CD3E	ITM2A	1.8614196769874973
ITM2A	CD3E	1.8614196769874973
GNLY	CXCR3	1.8610703038828809
CXCR3	GNLY	1.8610703038828809
SLC9A3R1	GIMAP7	1.8610317117341892
GIMAP7	SLC9A3R1	1.8610317117341892
LAT	PTPRCAP	1.861017861505747
PTPRCAP	LAT	1.861017861505747
BATF	TSPAN13	1.8606429833453926
TSPAN13	BATF	1.8606429833453926
IL7R	RGS1	1.8604882412585724
RGS1	IL7R	1.8604882412585724
PTPRCAP	GZMM	1.8596766468020003
GZMM	PTPRCAP	1.8596766468020003
LCK	GZMA	1.859519626074928
GZMA	LCK	1.859519626074928
LAT	IL32	1.8584450088350486
IL32	LAT	1.8584450088350486
TIGIT	TRAV8-3	1.8580666905239147
TRAV8-3	TIGIT	1.8580666905239147
CXCR3	TRAV8-3	1.8572388151738801
TRAV8-3	CXCR3	1.8572388151738801
TMSB4X	HLA-DRB1	1.8568152473469834
HLA-DRB1	TMSB4X	1.8568152473469834
SAMSN1	DUSP2	1.8560812561896132
DUSP2	SAMSN1	1.8560812561896132
CD2	IL32	1.8540731869451066
IL32	CD2	1.8540731869451066
CD3E	GZMM	1.8540134513486906
GZMM	CD3E	1.8540134513486906
SLC9A3R1	LAT	1.8537450665212771
LAT	SLC9A3R1	1.8537450665212771
GIMAP7	CD74	1.8536804274883367
CD74	GIMAP7	1.8536804274883367
LCK	ISG20	1.8531415128115678
ISG20	LCK	1.8531415128115678
TMSB4X	HLA-DPA1	1.8527653460044133
HLA-DPA1	TMSB4X	1.8527653460044133
CD52	IL32	1.8525999515569538
IL32	CD52	1.8525999515569538
GNLY	PGM2L1	1.8516133190593203
PGM2L1	GNLY	1.8516133190593203
HLA-DQA1	TMSB4X	1.850972715201232
TMSB4X	HLA-DQA1	1.850972715201232
GNLY	PTPRCAP	1.8506920547869616
PTPRCAP	GNLY	1.8506920547869616
BIRC3	CD74	1.8496507547935133
CD74	BIRC3	1.8496507547935133
GNLY	ZAP70	1.8474246567908952
ZAP70	GNLY	1.8474246567908952
SKAP1	PTPRCAP	1.8471685928301307
PTPRCAP	SKAP1	1.8471685928301307
ITM2A	IL32	1.8470919029008013
IL32	ITM2A	1.8470919029008013
IL32	ZAP70	1.8470896171921185
ZAP70	IL32	1.8470896171921185
TIGIT	TSPAN13	1.8466358833564236
TSPAN13	TIGIT	1.8466358833564236
SELL	HLA-DRB5	1.8464674173714921
HLA-DRB5	SELL	1.8464674173714921
TNFRSF25	CD82	1.8463902546266229
CD82	TNFRSF25	1.8463902546266229
GZMA	IL32	1.8462413639413666
IL32	GZMA	1.8462413639413666
NBAS	TSPAN13	1.8460361637708784
TSPAN13	NBAS	1.8460361637708784
CST7	IL7R	1.8457074723690903
IL7R	CST7	1.8457074723690903
SEPT1	PTPRCAP	1.8456049952678266
PTPRCAP	SEPT1	1.8456049952678266
SLC9A3R1	RARRES3	1.8453177045479456
RARRES3	SLC9A3R1	1.8453177045479456
TMSB4X	HLA-DRB5	1.8452893260919077
HLA-DRB5	TMSB4X	1.8452893260919077
CD3E	LCK	1.8451503333465462
LCK	CD3E	1.8451503333465462
GIMAP7	CD52	1.8440982292702897
CD52	GIMAP7	1.8440982292702897
TIGIT	IL22	1.8437974253683298
IL22	TIGIT	1.8437974253683298
TRAV8-2	LAIR2	1.8437747643841114
LAIR2	TRAV8-2	1.8437747643841114
C12orf75	SLC9A3R1	1.8437315728496022
SLC9A3R1	C12orf75	1.8437315728496022
LCK	CD3D	1.8435204235865452
CD3D	LCK	1.8435204235865452
PTPRCAP	LCK	1.8416320020208263
LCK	PTPRCAP	1.8416320020208263
PTPRCAP	GZMA	1.8414003411811284
GZMA	PTPRCAP	1.8414003411811284
KLRB1	IL22	1.8412042352812255
IL22	KLRB1	1.8412042352812255
LAT	LCK	1.8407615652679203
LCK	LAT	1.8407615652679203
CD3E	SEPT1	1.840035526930682
SEPT1	CD3E	1.840035526930682
CST7	SRGN	1.839918760037839
SRGN	CST7	1.839918760037839
CD247	EVL	1.839833168014279
EVL	CD247	1.839833168014279
SIT1	LAT	1.8395857419965256
LAT	SIT1	1.8395857419965256
SAMSN1	CXCR4	1.839541355232687
CXCR4	SAMSN1	1.839541355232687
ZFP36L2	RARRES3	1.8393284942784671
RARRES3	ZFP36L2	1.8393284942784671
DDIT4	CD69	1.8386718009796486
CD69	DDIT4	1.8386718009796486
RGS1	CD69	1.837959256260706
CD69	RGS1	1.837959256260706
GNLY	TSPAN13	1.8375546799591636
TSPAN13	GNLY	1.8375546799591636
SELL	CD74	1.8369754050646812
CD74	SELL	1.8369754050646812
CD3G	EVL	1.8358165724853956
EVL	CD3G	1.8358165724853956
GNLY	GZMM	1.8355080768586967
GZMM	GNLY	1.8355080768586967
SELL	HLA-DRB1	1.8343622833211626
HLA-DRB1	SELL	1.8343622833211626
LAT	CD2	1.8331489350136887
CD2	LAT	1.8331489350136887
SELL	CD52	1.8331487519655179
CD52	SELL	1.8331487519655179
CD3E	ZAP70	1.8319714625079067
ZAP70	CD3E	1.8319714625079067
RARRES3	CD52	1.8310784575263002
CD52	RARRES3	1.8310784575263002
SEPT1	EVL	1.8305488139763284
EVL	SEPT1	1.8305488139763284
TSPAN13	TRAV8-2	1.8300116329787897
TRAV8-2	TSPAN13	1.8300116329787897
SKAP1	ZAP70	1.8291956747213658
ZAP70	SKAP1	1.8291956747213658
RARRES3	EVL	1.8291782320941024
EVL	RARRES3	1.8291782320941024
TRBV4-1	CD40LG	1.8291586044089496
CD40LG	TRBV4-1	1.8291586044089496
ZFP36L2	CXCR4	1.828803996700084
CXCR4	ZFP36L2	1.828803996700084
SEPT1	ZAP70	1.828769287495958
ZAP70	SEPT1	1.828769287495958
CD3D	ZAP70	1.8285213228079509
ZAP70	CD3D	1.8285213228079509
SIT1	CD3D	1.8274435823689408
CD3D	SIT1	1.8274435823689408
RGS1	HSPA8	1.827273309050106
HSPA8	RGS1	1.827273309050106
TNFRSF18	LAIR2	1.8272361695654618
LAIR2	TNFRSF18	1.8272361695654618
CD3E	SKAP1	1.825896463407048
SKAP1	CD3E	1.825896463407048
CST7	HLA-DPA1	1.8252260593626564
HLA-DPA1	CST7	1.8252260593626564
SKAP1	CD3D	1.8251593946807265
CD3D	SKAP1	1.8251593946807265
GNLY	TRAV8-2	1.824887284383397
TRAV8-2	GNLY	1.824887284383397
SAMSN1	CD74	1.8244327478428934
CD74	SAMSN1	1.8244327478428934
LAT	EVL	1.8240274862257442
EVL	LAT	1.8240274862257442
PGM2L1	TRAV8-2	1.8232959465063958
TRAV8-2	PGM2L1	1.8232959465063958
CST7	DUSP2	1.8223413277575782
DUSP2	CST7	1.8223413277575782
CD2	GZMM	1.821690718247577
GZMM	CD2	1.821690718247577
TIGIT	PGM2L1	1.8201115722399301
PGM2L1	TIGIT	1.8201115722399301
TMSB4X	HSPA8	1.8197832551187751
HSPA8	TMSB4X	1.8197832551187751
LIME1	LCK	1.8184990589624304
LCK	LIME1	1.8184990589624304
S100A10	IL32	1.8182847374412647
IL32	S100A10	1.8182847374412647
BATF	TNFRSF18	1.8177345395578128
TNFRSF18	BATF	1.8177345395578128
KLRB1	TRAV8-3	1.81742008500839
TRAV8-3	KLRB1	1.81742008500839
HLA-DQA1	CXCR4	1.8172744035180224
CXCR4	HLA-DQA1	1.8172744035180224
PTGER4	DUSP2	1.81676564498578
DUSP2	PTGER4	1.81676564498578
CD3G	SIT1	1.8159610808433064
SIT1	CD3G	1.8159610808433064
C12orf75	GZMA	1.8157716039118474
GZMA	C12orf75	1.8157716039118474
IL22	TRAV8-3	1.8150651962953719
TRAV8-3	IL22	1.8150651962953719
RHOH	HSPA8	1.814756832908339
HSPA8	RHOH	1.814756832908339
LCK	TRBC2	1.8133925307014551
TRBC2	LCK	1.8133925307014551
RHOH	CXCR4	1.8132761641511004
CXCR4	RHOH	1.8132761641511004
SRGN	RGS1	1.8128773493769998
RGS1	SRGN	1.8128773493769998
SEPT1	CD2	1.8122448438563636
CD2	SEPT1	1.8122448438563636
SEPT1	IL32	1.811536202062113
IL32	SEPT1	1.811536202062113
GZMM	ZAP70	1.811475488022783
ZAP70	GZMM	1.811475488022783
SKAP1	LAT	1.811443705650827
LAT	SKAP1	1.811443705650827
TIGIT	TRAV8-2	1.8101287701567665
TRAV8-2	TIGIT	1.8101287701567665
TIGIT	KLRB1	1.809651072929113
KLRB1	TIGIT	1.809651072929113
BIRC3	TMSB4X	1.8095416106146334
TMSB4X	BIRC3	1.8095416106146334
CD3G	TRBC2	1.8090499031103642
TRBC2	CD3G	1.8090499031103642
CST7	HLA-DQA1	1.808598360083686
HLA-DQA1	CST7	1.808598360083686
IL22	TRAV8-2	1.8085153989178275
TRAV8-2	IL22	1.8085153989178275
SKAP1	IL32	1.8080531192211806
IL32	SKAP1	1.8080531192211806
CD3G	PTPRCAP	1.807686062746452
PTPRCAP	CD3G	1.807686062746452
SEPT1	LCK	1.807501062314639
LCK	SEPT1	1.807501062314639
PGM2L1	CD82	1.8074794627457433
CD82	PGM2L1	1.8074794627457433
BIRC3	TMSB10	1.8074100531777768
TMSB10	BIRC3	1.8074100531777768
HLA-DRB1	GIMAP7	1.8072939214153592
GIMAP7	HLA-DRB1	1.8072939214153592
TIGIT	CXCR3	1.8070005226369066
CXCR3	TIGIT	1.8070005226369066
HLA-DQA1	RGS1	1.8066187044733621
RGS1	HLA-DQA1	1.8066187044733621
CD2	LCK	1.8062929312322957
LCK	CD2	1.8062929312322957
BIRC3	HLA-DRB1	1.806291676467302
HLA-DRB1	BIRC3	1.806291676467302
ITM2A	PTPRCAP	1.8060510769453866
PTPRCAP	ITM2A	1.8060510769453866
C12orf75	GIMAP7	1.805751059418765
GIMAP7	C12orf75	1.805751059418765
TIGIT	BATF	1.804766550266689
BATF	TIGIT	1.804766550266689
SAMSN1	HLA-DRB1	1.8026850384376578
HLA-DRB1	SAMSN1	1.8026850384376578
HLA-DQA1	GIMAP7	1.80229705820307
GIMAP7	HLA-DQA1	1.80229705820307
TRBC2	EVL	1.8021397147041112
EVL	TRBC2	1.8021397147041112
LIME1	EVL	1.8020373368596014
EVL	LIME1	1.8020373368596014
CD3E	TRBC2	1.8017051371878152
TRBC2	CD3E	1.8017051371878152
TSPAN13	CD82	1.8013135599801018
CD82	TSPAN13	1.8013135599801018
TRBV4-1	TOX	1.801234455440214
TOX	TRBV4-1	1.801234455440214
TRAV8-3	CD82	1.8010483245297877
CD82	TRAV8-3	1.8010483245297877
BIRC3	SLAMF1	1.8009915914948698
SLAMF1	BIRC3	1.8009915914948698
LAT	ZAP70	1.8005505759051488
ZAP70	LAT	1.8005505759051488
TSPAN13	KLRB1	1.800425874454814
KLRB1	TSPAN13	1.800425874454814
CD40LG	LAIR2	1.8003434571018149
LAIR2	CD40LG	1.8003434571018149
IL22	CD69	1.8001640988040801
CD69	IL22	1.8001640988040801
TRBC2	CD3D	1.7998467278620196
CD3D	TRBC2	1.7998467278620196
TNFRSF18	CD82	1.7984722287839516
CD82	TNFRSF18	1.7984722287839516
TMSB10	CD52	1.797333206605649
CD52	TMSB10	1.797333206605649
KLRB1	TRAV8-2	1.7973155074963296
TRAV8-2	KLRB1	1.7973155074963296
ALOX5AP	CD2	1.7972960948206902
CD2	ALOX5AP	1.7972960948206902
RGS1	IL22	1.797271296620488
IL22	RGS1	1.797271296620488
CD3D	EVL	1.7970818890967475
EVL	CD3D	1.7970818890967475
GZMM	IL32	1.7968973291070554
IL32	GZMM	1.7968973291070554
SLAMF1	IL7R	1.795637206026428
IL7R	SLAMF1	1.795637206026428
PGM2L1	TRAV8-3	1.7947665818500709
TRAV8-3	PGM2L1	1.7947665818500709
LAT	CD52	1.7944254677531135
CD52	LAT	1.7944254677531135
CXCR4	HSPA8	1.7938417966395266
HSPA8	CXCR4	1.7938417966395266
GZMM	CD3D	1.7934410475854612
CD3D	GZMM	1.7934410475854612
TNFRSF25	LAIR2	1.7925870967393593
LAIR2	TNFRSF25	1.7925870967393593
SAMSN1	HLA-DRB5	1.792394718001178
HLA-DRB5	SAMSN1	1.792394718001178
PTPRCAP	CD52	1.7920589628301091
CD52	PTPRCAP	1.7920589628301091
BIRC3	HLA-DPA1	1.7910466858017948
HLA-DPA1	BIRC3	1.7910466858017948
CD2	ZAP70	1.7905284361998093
ZAP70	CD2	1.7905284361998093
SKAP1	SEPT1	1.7904631980451797
SEPT1	SKAP1	1.7904631980451797
DUSP2	GIMAP7	1.789508250400627
GIMAP7	DUSP2	1.789508250400627
EVL	TRAT1	1.7874259067926064
TRAT1	EVL	1.7874259067926064
LCK	RARRES3	1.7871663278580747
RARRES3	LCK	1.7871663278580747
BIRC3	S100A10	1.787020193171209
S100A10	BIRC3	1.787020193171209
PTPRCAP	TRBC2	1.786654884198037
TRBC2	PTPRCAP	1.786654884198037
SEPT1	CD3G	1.7865723252327372
CD3G	SEPT1	1.7865723252327372
PTPRCAP	EVL	1.7861893814377536
EVL	PTPRCAP	1.7861893814377536
ACTB	DUSP2	1.7860323030979213
DUSP2	ACTB	1.7860323030979213
C12orf75	LCK	1.78596511892167
LCK	C12orf75	1.78596511892167
CST7	GZMM	1.7859119065251834
GZMM	CST7	1.7859119065251834
CD3E	EVL	1.7856452560263558
EVL	CD3E	1.7856452560263558
IL22	CD82	1.7847328368047055
CD82	IL22	1.7847328368047055
SKAP1	ITM2A	1.7844799878568485
ITM2A	SKAP1	1.7844799878568485
PTGER4	CXCR4	1.7843088015368047
CXCR4	PTGER4	1.7843088015368047
CD40LG	IL22	1.7842803256833353
IL22	CD40LG	1.7842803256833353
ACTB	SAMSN1	1.7841538325550856
SAMSN1	ACTB	1.7841538325550856
KIAA1551	RARRES3	1.784003058149453
RARRES3	KIAA1551	1.784003058149453
SAMSN1	TMSB10	1.7836336876400172
TMSB10	SAMSN1	1.7836336876400172
CD3G	TRAT1	1.7824855277313127
TRAT1	CD3G	1.7824855277313127
TSPAN13	TOX	1.7824814471483008
TOX	TSPAN13	1.7824814471483008
